"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 26 08:08:42 GMT 2023","Mon Jun 26 08:08:42 GMT 2023","35","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN1","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN1.TestDispatcher#test_api","00054_""贴纸名称"":2组数据比较"
"passed","Mon Jun 26 08:08:52 GMT 2023","Mon Jun 26 08:08:52 GMT 2023","25","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN3.TestDispatcher#test_api","00123_""详情部分-11"":2组数据比较"
"failed","Mon Jun 26 08:08:42 GMT 2023","Mon Jun 26 08:08:42 GMT 2023","35","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN1","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN1.TestDispatcher#test_api","00061_""贴纸zip"":2组数据比较"
"passed","Mon Jun 26 08:08:42 GMT 2023","Mon Jun 26 08:08:42 GMT 2023","35","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN1","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN1.TestDispatcher#test_api","00059_""详情部分-4"":2组数据比较"
"passed","Mon Jun 26 08:08:43 GMT 2023","Mon Jun 26 08:08:43 GMT 2023","34","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN1","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN1.TestDispatcher#test_api","00073_""详情部分-8"":2组数据比较"
"passed","Mon Jun 26 08:08:42 GMT 2023","Mon Jun 26 08:08:42 GMT 2023","34","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN1","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN1.TestDispatcher#test_api","00056_""详情部分-2"":2组数据比较"
"failed","Mon Jun 26 08:08:48 GMT 2023","Mon Jun 26 08:08:48 GMT 2023","40","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN2","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN2.TestDispatcher#test_api","00094_""详情部分-3"":2组数据比较"
"passed","Mon Jun 26 08:08:54 GMT 2023","Mon Jun 26 08:08:55 GMT 2023","69","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN3.TestDispatcher#test_api","00152_""统计贴纸数量"":2组数据比较"
"failed","Mon Jun 26 08:08:39 GMT 2023","Mon Jun 26 08:08:39 GMT 2023","29","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00042_""分类部分-1"":2组数据比较"
"passed","Mon Jun 26 08:08:43 GMT 2023","Mon Jun 26 08:08:43 GMT 2023","36","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN1","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN1.TestDispatcher#test_api","00077_""详情部分-10"":2组数据比较"
"passed","Mon Jun 26 08:08:52 GMT 2023","Mon Jun 26 08:08:52 GMT 2023","47","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN3.TestDispatcher#test_api","00127_""贴纸描述"":2组数据比较"
"failed","Mon Jun 26 08:08:53 GMT 2023","Mon Jun 26 08:08:53 GMT 2023","57","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN3.TestDispatcher#test_api","00135_""贴纸zip"":2组数据比较"
"passed","Mon Jun 26 08:08:51 GMT 2023","Mon Jun 26 08:08:52 GMT 2023","1034","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","https://bmall-pre.camera360.com/api/product/detail","00122_Response data获取"
"failed","Mon Jun 26 08:08:38 GMT 2023","Mon Jun 26 08:08:38 GMT 2023","30","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00039_""贴纸分类下架时间"":2组数据比较"
"failed","Mon Jun 26 08:08:39 GMT 2023","Mon Jun 26 08:08:39 GMT 2023","28","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00044_""分类部分-2"":2组数据比较"
"failed","Mon Jun 26 08:07:55 GMT 2023","Mon Jun 26 08:08:36 GMT 2023","40543","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00026_""特殊icon(默认)"":2组数据比较"
"passed","Mon Jun 26 08:08:55 GMT 2023","Mon Jun 26 08:08:55 GMT 2023","38","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN3.TestDispatcher#test_api","00157_""贴纸icon AB-gid"":2组数据比较"
"passed","Mon Jun 26 08:08:54 GMT 2023","Mon Jun 26 08:08:54 GMT 2023","70","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN3.TestDispatcher#test_api","00142_""类型"":2组数据比较"
"passed","Mon Jun 26 08:08:53 GMT 2023","Mon Jun 26 08:08:53 GMT 2023","44","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN3.TestDispatcher#test_api","00132_""贴纸名称"":2组数据比较"
"passed","Mon Jun 26 08:08:43 GMT 2023","Mon Jun 26 08:08:43 GMT 2023","35","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN1","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN1.TestDispatcher#test_api","00079_""是否VIP使用"":2组数据比较"
"failed","Mon Jun 26 08:08:54 GMT 2023","Mon Jun 26 08:08:54 GMT 2023","62","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN3.TestDispatcher#test_api","00143_""zip链接"":2组数据比较"
"failed","Mon Jun 26 08:08:38 GMT 2023","Mon Jun 26 08:08:38 GMT 2023","30","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00038_""贴纸分类上架时间"":2组数据比较"
"passed","Mon Jun 26 08:08:48 GMT 2023","Mon Jun 26 08:08:48 GMT 2023","37","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN2","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN2.TestDispatcher#test_api","00096_""详情部分-4"":2组数据比较"
"passed","Mon Jun 26 08:08:52 GMT 2023","Mon Jun 26 08:08:52 GMT 2023","37","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN3.TestDispatcher#test_api","00124_""详情部分-12"":2组数据比较"
"passed","Mon Jun 26 08:04:27 GMT 2023","Mon Jun 26 08:04:28 GMT 2023","714","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","https://cdn-bm.camera360.com/api/product/unity-system","00001_值获取"
"passed","Mon Jun 26 08:08:42 GMT 2023","Mon Jun 26 08:08:42 GMT 2023","35","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN1","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN1.TestDispatcher#test_api","00060_""详情部分-5"":2组数据比较"
"passed","Mon Jun 26 08:08:53 GMT 2023","Mon Jun 26 08:08:53 GMT 2023","59","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN3.TestDispatcher#test_api","00136_""贴纸zip MD5"":2组数据比较"
"failed","Mon Jun 26 08:07:53 GMT 2023","Mon Jun 26 08:07:54 GMT 2023","175","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00018_""下架时间"":2组数据比较"
"passed","Mon Jun 26 08:08:43 GMT 2023","Mon Jun 26 08:08:43 GMT 2023","35","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN1","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN1.TestDispatcher#test_api","00067_""详情部分-7"":2组数据比较"
"failed","Mon Jun 26 08:08:48 GMT 2023","Mon Jun 26 08:08:48 GMT 2023","37","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN2","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN2.TestDispatcher#test_api","00092_""详情部分-1"":2组数据比较"
"passed","Mon Jun 26 08:04:31 GMT 2023","Mon Jun 26 08:04:32 GMT 2023","27","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00009_""公共部分-6"":2组数据比较"
"failed","Mon Jun 26 08:08:36 GMT 2023","Mon Jun 26 08:08:37 GMT 2023","156","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00030_""素材部分-7"":2组数据比较"
"passed","Mon Jun 26 08:08:49 GMT 2023","Mon Jun 26 08:08:49 GMT 2023","52","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN2","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN2.TestDispatcher#test_api","00113_""详情部分-9"":2组数据比较"
"failed","Mon Jun 26 08:04:32 GMT 2023","Mon Jun 26 08:04:32 GMT 2023","148","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00011_""贴纸包id"":2组数据比较"
"failed","Mon Jun 26 08:08:36 GMT 2023","Mon Jun 26 08:08:36 GMT 2023","149","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00028_""素材部分-5"":2组数据比较"
"failed","Mon Jun 26 08:07:53 GMT 2023","Mon Jun 26 08:07:53 GMT 2023","192","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00017_""上架时间"":2组数据比较"
"passed","Mon Jun 26 08:08:55 GMT 2023","Mon Jun 26 08:08:55 GMT 2023","44","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN3.TestDispatcher#test_api","00156_""贴纸icon AB-tid"":2组数据比较"
"passed","Mon Jun 26 08:08:48 GMT 2023","Mon Jun 26 08:08:48 GMT 2023","40","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN2","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN2.TestDispatcher#test_api","00090_""贴纸描述"":2组数据比较"
"failed","Mon Jun 26 08:07:55 GMT 2023","Mon Jun 26 08:07:55 GMT 2023","227","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00024_""音乐标识"":2组数据比较"
"passed","Mon Jun 26 08:08:52 GMT 2023","Mon Jun 26 08:08:52 GMT 2023","30","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN3.TestDispatcher#test_api","00125_""详情部分-13"":2组数据比较"
"failed","Mon Jun 26 08:07:54 GMT 2023","Mon Jun 26 08:07:54 GMT 2023","195","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00022_""素材部分-3"":2组数据比较"
"passed","Mon Jun 26 08:04:31 GMT 2023","Mon Jun 26 08:04:31 GMT 2023","30","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00005_""公共部分-2"":2组数据比较"
"passed","Mon Jun 26 08:08:48 GMT 2023","Mon Jun 26 08:08:48 GMT 2023","38","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN2","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN2.TestDispatcher#test_api","00091_""贴纸名称"":2组数据比较"
"passed","Mon Jun 26 08:04:29 GMT 2023","Mon Jun 26 08:04:31 GMT 2023","2583","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","https://bmall-pre.camera360.com/api/product/unity-system","00003_Response data获取"
"passed","Mon Jun 26 08:08:49 GMT 2023","Mon Jun 26 08:08:49 GMT 2023","47","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN2","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN2.TestDispatcher#test_api","00115_""统计贴纸数量"":2组数据比较"
"failed","Mon Jun 26 08:07:54 GMT 2023","Mon Jun 26 08:07:54 GMT 2023","161","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00021_""素材部分-2"":2组数据比较"
"passed","Mon Jun 26 08:08:49 GMT 2023","Mon Jun 26 08:08:49 GMT 2023","48","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN2","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN2.TestDispatcher#test_api","00117_""VIP banner图"":2组数据比较"
"passed","Mon Jun 26 08:08:48 GMT 2023","Mon Jun 26 08:08:48 GMT 2023","38","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN2","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN2.TestDispatcher#test_api","00089_""贴纸id"":2组数据比较"
"failed","Mon Jun 26 08:07:53 GMT 2023","Mon Jun 26 08:07:53 GMT 2023","179","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00016_""主题贴纸类型"":2组数据比较"
"failed","Mon Jun 26 08:04:32 GMT 2023","Mon Jun 26 08:04:32 GMT 2023","150","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00013_""展示名称（默认）"":2组数据比较"
"failed","Mon Jun 26 08:08:43 GMT 2023","Mon Jun 26 08:08:43 GMT 2023","40","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN1","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN1.TestDispatcher#test_api","00069_""zip链接"":2组数据比较"
"passed","Mon Jun 26 08:08:53 GMT 2023","Mon Jun 26 08:08:53 GMT 2023","43","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN3.TestDispatcher#test_api","00134_""详情部分-5"":2组数据比较"
"failed","Mon Jun 26 08:08:52 GMT 2023","Mon Jun 26 08:08:53 GMT 2023","45","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN3.TestDispatcher#test_api","00129_""详情部分-1"":2组数据比较"
"passed","Mon Jun 26 08:08:55 GMT 2023","Mon Jun 26 08:08:55 GMT 2023","56","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸详情zh_CN3","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸详情zh_CN3.TestDispatcher#test_api","00153_""是否VIP使用"":2组数据比较"
"passed","Mon Jun 26 08:04:31 GMT 2023","Mon Jun 26 08:04:31 GMT 2023","34","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE","贴纸分类&素材zh_CN","TestDispatcher","","","TestCase.C360_Android.相机贴纸_字段对照_Android_PRE.贴纸分类&素材zh_CN.TestDispatcher#test_api","00004_""公共部分-1"":2组数据比较"
